transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
115496,6/2/2023,12:13:15,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
115499,6/2/2023,12:15:07,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
115534,6/2/2023,12:32:19,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
115544,6/2/2023,12:38:45,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
115552,6/2/2023,12:41:28,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
115571,6/2/2023,12:53:21,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
115587,6/2/2023,13:02:05,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
115589,6/2/2023,13:02:53,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
115624,6/2/2023,13:23:36,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
115668,6/2/2023,13:46:30,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
115671,6/2/2023,13:47:27,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
115674,6/2/2023,13:48:52,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
115719,6/2/2023,14:11:47,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone
115720,6/2/2023,14:12:00,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
115740,6/2/2023,14:21:55,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
115805,6/2/2023,14:55:38,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
115817,6/2/2023,15:03:12,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
115835,6/2/2023,15:15:03,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
115841,6/2/2023,15:19:21,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
115846,6/2/2023,15:21:45,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
115859,6/2/2023,15:27:43,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
115870,6/2/2023,15:34:44,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
115883,6/2/2023,15:44:05,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
115887,6/2/2023,15:48:55,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
115893,6/2/2023,15:51:29,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
115899,6/2/2023,15:55:06,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
115909,6/2/2023,15:59:04,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
115911,6/2/2023,15:59:11,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
115912,6/2/2023,15:59:37,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
115922,6/2/2023,16:05:57,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
115953,6/2/2023,16:26:38,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
115974,6/2/2023,16:35:34,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
115991,6/2/2023,16:42:33,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone
116008,6/2/2023,16:54:29,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
116041,6/2/2023,17:15:35,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
116052,6/2/2023,17:18:26,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
116129,6/2/2023,17:57:59,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
116140,6/2/2023,18:05:28,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
116141,6/2/2023,18:05:46,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
116167,6/2/2023,18:23:01,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
116181,6/2/2023,18:29:44,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
116191,6/2/2023,18:35:15,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
116207,6/2/2023,18:45:06,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
116218,6/2/2023,18:53:38,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
116221,6/2/2023,18:55:23,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
116228,6/2/2023,19:00:58,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
116262,6/2/2023,19:24:46,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
116263,6/2/2023,19:25:06,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
116275,6/2/2023,19:32:30,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
116303,6/2/2023,19:48:49,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
116316,6/2/2023,19:58:01,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
116330,6/3/2023,7:16:26,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
116360,6/3/2023,8:13:47,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
116382,6/3/2023,8:31:07,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
116384,6/3/2023,8:31:55,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
116397,6/3/2023,8:42:28,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
116400,6/3/2023,8:44:54,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
116419,6/3/2023,9:03:49,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
116428,6/3/2023,9:17:27,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
116434,6/3/2023,9:21:58,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
116435,6/3/2023,9:23:33,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
116448,6/3/2023,9:34:48,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
116498,6/3/2023,10:35:55,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
116505,6/3/2023,10:42:53,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
116513,6/3/2023,10:50:19,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
116515,6/3/2023,10:51:18,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
116549,6/3/2023,11:12:05,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
116551,6/3/2023,11:13:51,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
116553,6/3/2023,11:14:33,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
116568,6/3/2023,11:22:30,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
116569,6/3/2023,11:22:41,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
116574,6/3/2023,11:25:11,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
116609,6/3/2023,11:40:02,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
116618,6/3/2023,11:42:51,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
116637,6/3/2023,11:51:18,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
116646,6/3/2023,11:57:06,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
116659,6/3/2023,12:00:35,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
116674,6/3/2023,12:06:30,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone
116675,6/3/2023,12:06:47,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
116680,6/3/2023,12:10:35,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
116702,6/3/2023,12:20:43,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
116703,6/3/2023,12:20:43,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
116731,6/3/2023,12:38:56,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
116740,6/3/2023,12:44:41,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
116741,6/3/2023,12:45:07,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
116764,6/3/2023,12:52:36,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
116771,6/3/2023,12:56:30,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
116789,6/3/2023,13:06:00,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
116790,6/3/2023,13:08:28,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
116808,6/3/2023,13:20:31,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
116813,6/3/2023,13:26:01,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
116816,6/3/2023,13:30:53,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
116828,6/3/2023,13:38:10,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
116842,6/3/2023,13:46:55,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
116846,6/3/2023,13:50:56,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
116849,6/3/2023,13:53:24,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
116854,6/3/2023,14:00:17,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
116857,6/3/2023,14:02:32,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
116878,6/3/2023,14:13:41,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
116932,6/3/2023,14:46:17,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
116984,6/3/2023,15:13:22,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
117021,6/3/2023,15:33:20,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117032,6/3/2023,15:38:02,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117033,6/3/2023,15:38:41,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117039,6/3/2023,15:40:59,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117040,6/3/2023,15:41:00,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
117081,6/3/2023,15:59:51,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117094,6/3/2023,16:11:39,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117129,6/3/2023,16:25:38,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117138,6/3/2023,16:29:19,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
117177,6/3/2023,16:50:27,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117186,6/3/2023,16:54:23,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
117187,6/3/2023,16:54:58,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117197,6/3/2023,17:04:01,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
117211,6/3/2023,17:13:15,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
117215,6/3/2023,17:13:55,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
117231,6/3/2023,17:25:30,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117259,6/3/2023,17:40:08,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
117266,6/3/2023,17:44:26,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117276,6/3/2023,17:51:21,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
117297,6/3/2023,18:04:13,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117307,6/3/2023,18:09:48,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
117315,6/3/2023,18:15:55,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
117398,6/3/2023,19:05:38,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
117428,6/3/2023,19:25:08,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117431,6/3/2023,19:26:57,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117446,6/3/2023,19:39:05,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
117450,6/3/2023,19:40:35,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
117459,6/3/2023,19:49:19,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117463,6/3/2023,19:50:56,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117480,6/4/2023,7:02:30,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117481,6/4/2023,7:03:39,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
117492,6/4/2023,7:30:48,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117502,6/4/2023,7:54:12,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117505,6/4/2023,8:01:10,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
117506,6/4/2023,8:01:47,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
117526,6/4/2023,8:32:18,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
117534,6/4/2023,8:40:44,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
117569,6/4/2023,9:12:52,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
117574,6/4/2023,9:17:57,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
117578,6/4/2023,9:22:39,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
117582,6/4/2023,9:23:24,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
117599,6/4/2023,9:34:47,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117604,6/4/2023,9:42:08,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
117607,6/4/2023,9:44:04,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot
117623,6/4/2023,9:56:50,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
117628,6/4/2023,10:00:33,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117632,6/4/2023,10:03:45,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
117647,6/4/2023,10:14:00,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
117648,6/4/2023,10:17:59,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117649,6/4/2023,10:18:08,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
117650,6/4/2023,10:18:40,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
117660,6/4/2023,10:27:54,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117667,6/4/2023,10:35:45,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117677,6/4/2023,10:52:25,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
117713,6/4/2023,11:17:35,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
117739,6/4/2023,11:30:12,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117761,6/4/2023,11:40:06,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
117785,6/4/2023,11:59:01,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
117795,6/4/2023,12:02:52,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
117802,6/4/2023,12:04:58,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117805,6/4/2023,12:06:01,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117810,6/4/2023,12:07:52,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
117820,6/4/2023,12:14:40,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117837,6/4/2023,12:20:52,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
117847,6/4/2023,12:28:02,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117851,6/4/2023,12:30:25,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117852,6/4/2023,12:30:36,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117853,6/4/2023,12:30:36,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117855,6/4/2023,12:33:45,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
117863,6/4/2023,12:37:20,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
117891,6/4/2023,12:54:10,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
117909,6/4/2023,13:00:47,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
117910,6/4/2023,13:00:56,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
117915,6/4/2023,13:03:14,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117916,6/4/2023,13:03:33,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117921,6/4/2023,13:08:15,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
117923,6/4/2023,13:08:30,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117927,6/4/2023,13:10:10,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
117940,6/4/2023,13:25:13,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
117975,6/4/2023,13:49:07,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
117980,6/4/2023,13:51:44,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117987,6/4/2023,13:57:11,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
117990,6/4/2023,13:58:53,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
118032,6/4/2023,14:16:37,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
118037,6/4/2023,14:19:06,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
118045,6/4/2023,14:24:30,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
118051,6/4/2023,14:27:39,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
118083,6/4/2023,14:45:36,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
118096,6/4/2023,14:50:37,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
118100,6/4/2023,14:53:17,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
118105,6/4/2023,14:55:32,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
118107,6/4/2023,14:55:36,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
118130,6/4/2023,15:06:15,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
118133,6/4/2023,15:08:10,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
118139,6/4/2023,15:14:28,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
118147,6/4/2023,15:20:29,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
118148,6/4/2023,15:21:00,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
118153,6/4/2023,15:23:35,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
118178,6/4/2023,15:35:20,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
118196,6/4/2023,15:43:18,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
118213,6/4/2023,15:53:23,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
118231,6/4/2023,16:02:37,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
118251,6/4/2023,16:12:40,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
118254,6/4/2023,16:13:23,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
118265,6/4/2023,16:21:37,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
118266,6/4/2023,16:21:50,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
118276,6/4/2023,16:29:40,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
118279,6/4/2023,16:30:25,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
118300,6/4/2023,16:48:36,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
118304,6/4/2023,16:51:38,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
118345,6/4/2023,17:09:55,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
118347,6/4/2023,17:10:26,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
118381,6/4/2023,17:29:28,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
118391,6/4/2023,17:36:27,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
118437,6/4/2023,17:58:13,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
118456,6/4/2023,18:16:20,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
118463,6/4/2023,18:18:54,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
118479,6/4/2023,18:25:40,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
118494,6/4/2023,18:33:47,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
118592,6/4/2023,19:59:02,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
118614,6/5/2023,7:50:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
118638,6/5/2023,8:23:41,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
118653,6/5/2023,8:34:05,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
118680,6/5/2023,8:56:37,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
118708,6/5/2023,9:24:46,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
118722,6/5/2023,9:35:28,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
118744,6/5/2023,9:54:34,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
118750,6/5/2023,10:00:53,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
118759,6/5/2023,10:09:39,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
118820,6/5/2023,11:06:45,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
118828,6/5/2023,11:08:42,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
